,0,1,2,3,4,5,6
0,4410.025231470789,4457.839225938737,4417.531088991938,4594.312874140049,4626.330534237114,4507.939521416616,4595.303210738361
1,4351.489242364748,4352.245809204835,4349.131033532105,4351.27092775343,4354.835728695502,4350.414578392673,4354.429284153644
2,4510.588555610882,4512.791986398009,4509.536678545251,4515.620907161091,4512.840776179013,4511.590446319777,4513.675226467284
3,4677.133725541089,4672.730071555018,4671.518422953414,4674.4397552118035,4673.832144141251,4674.101869306346,4675.841043793914
4,4625.79444753936,4623.189757731779,4621.002998153979,4626.840565215458,4624.0599665443815,4624.750184486029,4627.990426032009
5,4834.342904071201,4837.301316002089,4832.488563897649,4838.19284921305,4837.407013582806,4835.680270230101,4839.119034763857
6,4733.323927668073,4734.158793867221,4734.676221929389,4734.203805792016,4736.554459106465,4735.3861193148905,4736.501716783558
7,4786.02975369764,4784.67718548492,4783.881958487865,4786.805361710398,4786.651543541882,4786.5091155063465,4787.76544526237
8,4731.097273878769,4730.605625962033,4729.239688705517,4731.33828727579,4730.899723926717,4730.891586846015,4733.04716121895
9,4339.762868180082,4340.128366386123,4335.638832103917,4343.898976346845,4346.013137719251,4340.924979313026,4345.820120821156
10,4345.542336717184,4343.631564403086,4341.664758290861,4350.732499374296,4346.2226985708685,4346.174168489065,4349.581743827239
11,4347.196329289852,4351.488232683146,4347.5748969076285,4353.110573814912,4353.499462942153,4350.342131188884,4357.1115879891895
12,4351.674489604314,4350.925630701555,4344.280882099787,4351.88906618229,4351.037450921951,4347.433260735824,4354.927052447889
13,4358.098012696407,4355.63984903075,4350.14805501145,4355.469581898493,4356.945371063054,4356.164085762639,4363.189021483359
14,4347.563476729145,4348.443870573051,4347.122676035097,4357.725038539351,4352.143484109267,4355.915726864472,4357.051555324022
15,4350.3593914272915,4356.391419015634,4348.7847029431,4358.491447601549,4359.417636992765,4353.786412730659,4361.379647963069
16,4348.808689910567,4348.362487628779,4346.895280739266,4362.6223942055985,4355.901685103583,4350.421948989545,4355.853456098448
17,4502.062913179382,4502.044094857682,4499.944619529834,4507.534399741954,4504.767688362506,4502.398333089212,4505.517299882799
18,4503.026717077109,4504.970585992848,4501.540849656816,4510.801656717402,4505.835071925893,4505.948243474747,4512.151326020929
19,4513.510773655803,4514.409195539957,4506.089148306749,4516.799103642408,4512.0159286927865,4513.9570198046495,4514.467308689385
20,4509.002015289354,4509.192370831845,4505.782727571491,4518.131551237237,4509.367533849574,4512.605750268698,4516.319434840826
21,4514.087439255392,4517.015125909568,4513.910343539426,4519.993919790423,4517.110538633563,4519.312319270497,4519.945064198036
22,4510.480466268067,4511.3644189305915,4507.3565629024015,4518.456420557187,4512.471977631236,4513.521168444187,4519.334510529318
23,4520.196376380792,4514.0803171690095,4511.127381563198,4516.916651990668,4521.748198395051,4518.840778875596,4518.19507343331
24,4513.8848035090305,4508.724932778712,4508.801019211229,4514.08995618656,4514.725381232947,4512.304884295512,4515.692225812548
25,4659.294630908382,4660.389654870602,4659.463044001147,4667.435742383832,4665.301944381975,4664.367589318015,4671.175907009165
26,4663.832288626511,4663.279145587712,4663.476433360684,4667.3331798398685,4668.765761748859,4669.078094051637,4671.796020662429
27,4669.330009139501,4668.619868576281,4669.884635661137,4672.83359142194,4673.697062835313,4674.793421204038,4678.016006888229
28,4671.867653739613,4666.543467637898,4665.156795248717,4674.795822875489,4673.959855442799,4669.428520312908,4674.765008537024
29,4676.297941426859,4676.855042336266,4674.129799506444,4681.596887910559,4680.093962087911,4678.459104061801,4682.831840605939
30,4669.334920839767,4669.640653710271,4667.6579647266435,4671.514847098524,4678.413257037981,4673.8013991950365,4678.090117572487
31,4672.192620540701,4673.724582825255,4672.888579678853,4675.476476710501,4677.550631855828,4675.481470364776,4682.987455691699
32,4670.644908882422,4669.26988489978,4666.991310120845,4675.083830261088,4677.366582335249,4674.809159785529,4676.439765890082
33,4613.762581898846,4611.3615430165955,4608.801283547658,4618.180493043599,4614.871063759895,4616.327085616884,4619.689495467669
34,4618.797048610624,4612.3093877379115,4615.496681419028,4624.531325636776,4618.673105804003,4622.537449431122,4625.426353287477
35,4622.933955894307,4623.522788441292,4619.3681564871,4630.81829568077,4622.142522331578,4622.998793370612,4628.224667581971
36,4620.932870702616,4621.271998771924,4615.8197928061245,4624.158863604101,4623.055484074529,4620.71963504109,4627.932798003831
37,4628.772728854229,4625.011476025534,4624.729641778474,4636.708279481907,4628.552593328432,4628.3664848656945,4632.97141082003
38,4624.054562915655,4622.978559064333,4620.833282798504,4623.855528716843,4625.838868965925,4622.400175327141,4632.275703033152
39,4622.3505875413875,4622.639240590904,4621.949746698632,4633.505776758033,4630.245172830756,4625.8412769023125,4632.425590363932
40,4621.857413680022,4619.717833104704,4617.709234583974,4629.798066211471,4624.826921516776,4623.55452056314,4626.10075137725
41,4822.2262762810105,4822.2723078088065,4819.56440279046,4825.229480062959,4826.514980650357,4822.790489967253,4828.507501433035
42,4828.610694136871,4831.080848358484,4823.6540816786755,4832.535796492162,4829.99072015587,4831.8931793081265,4836.127955881179
43,4830.816301313258,4833.594409539314,4830.075340777838,4839.834845759547,4835.481577549619,4835.335330115229,4841.272798924145
44,4827.813714699233,4830.524609718889,4826.00395723774,4836.491935248575,4832.84883170009,4831.67515685205,4839.65426009178
45,4833.865473785212,4840.801431563775,4834.991415724234,4845.1794884912315,4843.232440385813,4839.553176475393,4844.263894981734
46,4841.74960575987,4832.74287899651,4829.876543965153,4843.524220202201,4834.112191150455,4834.635671700054,4839.104629719774
47,4834.698655768205,4833.468728548279,4832.3901144587935,4839.209673740163,4839.93150593185,4834.236167037692,4839.298574549145
48,4831.311307900788,4835.921668976988,4830.04128285913,4838.504532955515,4838.161863057536,4836.26799984013,4838.745793413424
49,4727.443942755463,4722.318972976064,4720.024693995757,4728.016520416848,4725.24147731842,4726.39875625747,4726.035991747596
50,4732.292342159824,4725.741548238111,4724.351274035882,4736.273246548951,4730.772442844114,4727.110185690775,4739.858571712885
51,4731.90235185916,4735.6455755144125,4730.290035877128,4739.920149923397,4735.876744716559,4734.207736977563,4737.6815688483875
52,4734.188264884726,4731.318411906796,4728.0959030623635,4734.210400323357,4731.417785270502,4728.585964590627,4737.545161839822
53,4741.454236054672,4738.795204419457,4736.473790335748,4740.78083233017,4745.11870949931,4740.560586719634,4743.3673110695445
54,4732.214632171953,4735.662594213724,4729.263533210881,4734.7384760190525,4739.073736195654,4733.304427812574,4741.226370842287
55,4731.267358462299,4736.915645249062,4733.0843128353135,4738.546662184992,4738.917604922132,4736.67121478143,4738.229498891652
56,4733.343661941673,4735.0503969254405,4729.037193487022,4739.645376835865,4733.44697643784,4735.8246730731935,4739.062629078207
57,4773.746711810625,4774.69732411018,4769.04114569046,4778.86551981936,4774.2194722708755,4770.213138612342,4776.298467804392
58,4784.019480536175,4775.2379758433235,4776.8068168241925,4785.340014919356,4779.44679085095,4781.694665452622,4785.324852818877
59,4784.097212606252,4783.47234839257,4781.21420679446,4788.2024174333455,4786.055869355797,4783.509920233851,4787.9227643878685
60,4780.41800791318,4782.629404325382,4776.408795268006,4788.105054949245,4781.534078366278,4783.71925140619,4784.47693975977
61,4790.036757940754,4786.330846227373,4785.532931865882,4794.12782175558,4793.944598518649,4793.643984977209,4793.190386671769
62,4783.39681896587,4783.130537222427,4779.891333684487,4786.734932568477,4789.004989788113,4786.014799332675,4788.729673770451
63,4790.735749198991,4787.354010770335,4782.020179096875,4791.329084571238,4785.68691947628,4787.79856273465,4787.305374901527
64,4781.2345093561,4783.072469787032,4779.734588819834,4794.159911486555,4786.2666284318275,4785.038086955173,4789.843089009262
65,4722.843845718118,4719.456696502714,4715.940009658427,4727.620599620286,4720.268413900313,4721.106927703896,4722.992654519854
66,4724.564400885015,4723.968525536334,4719.89858390546,4727.064827445711,4729.159277014528,4724.969336846367,4727.3522259513275
67,4729.1195251582985,4729.417586509596,4725.183354634161,4734.893616745947,4731.13445796773,4730.716130567161,4733.644004706346
68,4728.793624422494,4727.470077412152,4720.979970789438,4732.905653388928,4730.376248839354,4728.629542350075,4731.272317530964
69,4731.484964336126,4730.415638654224,4728.925471133254,4737.277342191501,4739.419967980263,4735.306358955678,4739.164992984761
70,4734.964101096936,4728.398955599419,4724.027307614659,4732.783729326236,4728.024702641572,4733.186683479017,4737.328809045866
71,4733.010600219623,4732.978265447411,4729.94027843264,4733.456912825701,4731.443589738091,4736.6971109992555,4737.685883676681
72,4724.214417534161,4731.14727146012,4724.325415162587,4732.906451265528,4734.885037651165,4729.753806045589,4733.794275684972
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
