,0,1,2,3,4,5,6
0,4451.890917671422,4450.163142928558,4433.431562579002,4476.394168474753,4484.127015836063,4527.0873356461425,4616.534566517545
1,4354.040316519826,4352.197239542209,4350.702211417871,4355.684258218229,4352.199120065758,4355.057976234574,4355.444552562702
2,4511.033847519873,4509.597919718453,4509.2984774894885,4513.553229569358,4512.621504669542,4512.923142187808,4516.523927483236
3,4672.010109092114,4672.971670425825,4670.914209202305,4674.681462454232,4674.185429135522,4674.291889035682,4676.201305458164
4,4622.183422752802,4627.189721975197,4621.604734612478,4630.1463795044765,4623.518147630262,4624.021845732222,4626.663564106988
5,4830.784405543925,4831.482148956654,4831.138415609815,4837.3350585798125,4834.57940356858,4831.858434434806,4835.438064818273
6,4736.915439914595,4736.1932699422,4732.728264190559,4737.557106349646,4737.217316670535,4734.371597614105,4735.612952718883
7,4786.628278178532,4783.704599089375,4782.374020522612,4786.7538305660555,4785.758125546692,4786.588116242521,4787.84429858686
8,4732.121313907013,4729.500467067495,4726.946169142501,4733.823826544293,4731.0659412199,4730.154613592137,4732.587104694642
9,4340.254874849133,4334.844027067255,4336.061422190242,4342.6265686376755,4339.709121428874,4339.704723614475,4347.614697227681
10,4346.394418742248,4343.197947755175,4342.918862518894,4352.125228960474,4345.518091441247,4347.6250883315215,4352.043538961654
11,4353.576877471327,4350.222701173696,4345.952708076182,4356.6327791817375,4354.1028661555265,4351.440253037503,4359.0306330554085
12,4346.706427416763,4345.014233732095,4342.092710260685,4352.395075947766,4349.83302952192,4348.381686092401,4354.616446547816
13,4355.44329312139,4353.399071813948,4351.044592541092,4359.42375417398,4356.233114032106,4358.391190638629,4358.888118730168
14,4352.712526868933,4351.260307069403,4347.369213785144,4352.260195652576,4352.866098976899,4352.278931260784,4355.229419657275
15,4357.426495013438,4354.101328542538,4350.679096480866,4355.399970468676,4355.7767873428775,4356.638448864375,4357.1028297932135
16,4350.3974470787425,4348.105985151285,4346.168084756935,4357.259639321539,4355.363435189831,4351.483489183098,4353.780701525162
17,4500.941255409671,4498.530286358127,4499.14558704042,4506.601937835987,4506.737230470604,4503.281601357829,4505.118734164209
18,4505.151633253801,4504.151437582248,4503.375066036238,4506.357551051017,4504.391468154955,4505.533131534119,4511.640260293118
19,4514.385575849474,4513.471095014909,4507.777951875442,4512.35949679881,4515.30340444691,4511.678550314197,4515.344562995278
20,4508.2090855870065,4510.311253667545,4502.876681840462,4514.152105710565,4509.815713037035,4510.652209460261,4515.412833524334
21,4519.955611270283,4514.988765936204,4513.066403636365,4521.699095847263,4517.351277894416,4518.682851606351,4522.804048240288
22,4508.709246445145,4511.173719983076,4508.818362818065,4517.453112630641,4512.630873060038,4512.267969267834,4519.884989151739
23,4514.895849057656,4516.214210857616,4510.596645412883,4515.543307810028,4514.637480091193,4511.588441930893,4517.425162830207
24,4513.128420613366,4509.55401158668,4508.122868936668,4518.476434200973,4512.190797553039,4510.633856613551,4516.9655519901535
25,4663.581063789623,4664.224851291972,4659.923644159302,4670.704235068548,4662.628851356315,4664.72567043096,4667.207562874828
26,4663.320117698431,4666.3244452417675,4664.253842645899,4665.059249585747,4671.091592821676,4666.954111996175,4671.177505661177
27,4671.463319438828,4672.77513304041,4669.054367508465,4675.3541088531165,4670.114192849662,4670.758415486478,4676.266089461425
28,4677.803236779353,4669.633246004047,4666.5501346219,4670.381794996024,4671.422945922757,4668.823573304323,4677.996935837662
29,4685.412574790612,4678.690480640802,4675.091113453156,4679.536334821524,4678.2273363222475,4679.697597669582,4681.4204282107585
30,4668.922693840444,4674.564448673354,4667.698616702244,4683.209416047206,4672.095285448246,4672.304528334988,4678.964214039709
31,4674.224839912075,4678.963755586252,4671.656203774244,4677.772738829544,4676.482577666571,4671.432854836486,4678.803556796613
32,4674.829206926332,4668.5565678059575,4669.244779490247,4683.510797714872,4672.205545103699,4672.530140228096,4680.984848466215
33,4615.560165444052,4610.965148472267,4607.435263419854,4616.557027679196,4614.015818917669,4613.033194962336,4617.948270409164
34,4612.435395453764,4618.064912100166,4614.663282485793,4624.705051391063,4616.58574536858,4616.980153351518,4623.312642110077
35,4623.208153804546,4623.039672752368,4618.1199093482755,4629.762449389482,4620.684279716151,4622.011575048775,4626.9233640366465
36,4620.070733519836,4617.622409297578,4615.766287602799,4626.205308429907,4619.498126181113,4622.973848100196,4625.876648749434
37,4629.110068165944,4625.4812629678,4625.172876846672,4635.617024927378,4629.390065640773,4630.859270852783,4632.071645973877
38,4627.069590122226,4622.326371013931,4619.6719686227025,4630.14229839662,4628.904422803834,4625.336371706168,4628.031523378494
39,4619.261977259683,4625.002544499084,4623.341564273683,4628.92009889963,4627.599332884481,4626.922975866717,4633.837479309621
40,4623.068628269315,4624.119401215087,4619.349203526369,4622.689250566982,4622.695994167152,4624.694361198766,4628.995539969059
41,4821.3535890587345,4822.119567238322,4818.955341098233,4827.926516513917,4821.18180369273,4823.02189625105,4826.73763298605
42,4823.855438875523,4826.03028691484,4823.164940262814,4830.887011002289,4830.863372349996,4828.257950084501,4832.727635622208
43,4829.374388055399,4831.861396451236,4827.618561741589,4840.196092398316,4840.41042820335,4837.2429655481,4838.281295072075
