,0,1,2,3,4,5,6
0,4507.869883109604,4448.711717689234,4494.916602104051,4646.521341573374,4489.884456660515,4522.767197275931,4541.285587480025
1,4353.487203462379,4348.581738690303,4348.727821909011,4349.758895473285,4349.208001338246,4351.448608403527,4352.710240273154
2,4515.500039917942,4512.346128995728,4514.868630793834,4514.759985563451,4516.701937252311,4516.233914324536,4516.376070756023
3,4672.219383710765,4672.587181093311,4670.360227458911,4674.697128187543,4672.0783584844385,4671.02456979409,4675.0926460293485
4,4623.0331170668105,4624.404879488086,4622.5035145597185,4624.5251405667605,4624.694165077855,4624.859533609266,4625.807981437167
5,4835.370167591908,4833.89816744655,4833.726551587189,4837.311393097964,4836.671220806874,4835.529272240411,4837.795202929693
6,4738.9838193843325,4737.28038349698,4734.969792594763,4739.476771383163,4737.065536391193,4737.143305129024,4738.809158835737
7,4787.317081136603,4782.682827165657,4782.892532569131,4788.454838179835,4787.911161884408,4784.467995253833,4788.153458110103
8,4729.495093269646,4728.525879130176,4729.251329861532,4733.708860295736,4731.848489712935,4731.251547178799,4733.253295490264
9,4336.207177394612,4335.124215744134,4336.379718684126,4344.020185065108,4344.917368006526,4342.946354350861,4341.63185250123
10,4342.912177191351,4342.984463463323,4340.1341628937735,4350.926798444481,4349.959814774387,4345.585415530962,4352.767839860349
11,4349.235409371279,4346.526782986921,4347.703964077776,4349.180712298381,4350.674693866839,4351.080683606902,4353.449956497179
12,4347.888940042594,4349.7829278214285,4344.87066261399,4356.1244468967725,4347.755009795323,4348.305783354052,4351.028349988693
13,4356.954363472523,4351.686184666042,4350.776015578792,4362.822428060053,4357.076511480002,4357.538535439176,4363.546868738603
14,4351.195309452108,4351.620577809683,4346.487826444275,4356.523241311988,4354.168720648651,4353.878278126059,4354.44523103398
15,4357.271579253372,4349.40536089534,4349.91985026917,4353.436628028053,4355.802847301455,4354.578728914264,4358.135096460479
16,4354.331722262352,4351.894426685547,4346.379923134591,4352.3407466571225,4350.642229298142,4353.835354295613,4354.360139230274
17,4503.291179161897,4504.286516990124,4497.769581766686,4504.197056684881,4504.360690232198,4498.5026480681245,4508.374837252086
18,4503.960952572576,4504.386664267064,4500.408363704576,4515.861253173902,4509.580736990017,4507.863598791387,4512.892592284469
19,4507.642297061236,4512.990684834908,4505.848433373132,4515.561091403493,4513.32161755566,4512.1422051481695,4515.529906368431
